x,y,yaw,linear_velocity,angular_velocity
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55.0016,30.0,0.0,0.016000000000000004,0.0
55.005119956000094,29.999982400073332,-0.005000000000000001,0.03520000000000001,-0.05
55.010623336811705,29.999899843169295,-0.015000000000000003,0.05504000000000001,-0.1
55.01812076170485,29.999674852921377,-0.030000000000000006,0.07500800000000002,-0.15000000000000002
55.02761332259015,29.99929494784831,-0.04000000000000001,0.09500160000000002,-0.10000000000000002
55.039101712772506,29.998777621047363,-0.04500000000000001,0.11500032000000002,-0.05000000000000002
55.05258805272247,29.99817032576995,-0.04500000000000001,0.13500006400000003,-1.3877787807814457e-17
55.06807565565469,29.997550491038872,-0.040000000000000015,0.15500001280000003,0.04999999999999999
55.08556778150118,29.997025569777648,-0.030000000000000013,0.17500000256000003,0.09999999999999999
55.10506558784351,29.996733080745507,-0.015000000000000013,0.19500000051200003,0.15
55.12656531910431,29.996840580297643,0.0049999999999999906,0.21500000010240003,0.2
55.15005474489946,29.997545474552464,0.029999999999999992,0.23500000002048005,0.25
55.175508858668216,29.999074556717716,0.05999999999999999,0.25500000000409606,0.3
55.202884858219065,30.001683128855174,0.09499999999999999,0.27500000000081926,0.35
55.23211644748962,30.005653543029894,0.13499999999999998,0.2950000000001639,0.39999999999999997
55.263107523812444,30.01129297459281,0.18,0.31500000000003286,0.44999999999999996
55.295725348045124,30.018930221631237,0.22999999999999998,0.3350000000000066,0.49999999999999994
55.329818388471104,30.028825401999097,0.2824792309102862,0.35500000000000137,0.5247923091028622
55.36524316397734,30.041127242525334,0.3342376261736349,0.37500000000000033,0.517583952633487
55.40184110961212,30.055987941543663,0.3857134099157909,0.39500000000000013,0.5147578374215599
55.439425638115345,30.07358490767963,0.4378831409184056,0.4150000000000001,0.5216973100261466
55.477820259717184,30.09403247555582,0.4893576579664364,0.4350000000000001,0.5147451704803079
55.516833219597956,30.117446978782272,0.5405462829178647,0.4550000000000001,0.5118862495142825
55.556240220988535,30.1439675036904,0.5923676521839593,0.47500000000000014,0.5182136926609464
