x,y,yaw,linear_velocity,angular_velocity
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
15,5,0.0,0.0,0.0
