x,y,yaw,linear_velocity,angular_velocity
55,50,0.0,0.0,0.0
55,50,0.0,0.0,0.0
55.0016,50.0,0.0,0.016000000000000004,0.0
55.005119956000094,49.999982400073335,-0.005000000000000001,0.03520000000000001,-0.05
55.010623336811705,49.9998998431693,-0.015000000000000003,0.05504000000000001,-0.1
55.01812076170485,49.99967485292138,-0.030000000000000006,0.07500800000000002,-0.15000000000000002
55.02761332259015,49.99929494784831,-0.04000000000000001,0.09500160000000002,-0.10000000000000002
55.039095965175996,49.99866276492639,-0.05500000000000001,0.11500032000000002,-0.15000000000000002
55.05255802060252,49.997651213398655,-0.07500000000000001,0.13500006400000003,-0.2
55.06798058643793,49.99610379531284,-0.1,0.15500001280000003,-0.25
55.085332919831785,49.99383519778381,-0.13,0.17500000256000003,-0.3
55.10456807781154,49.99063227732108,-0.165,0.19500000051200003,-0.35
55.125617888988735,49.986255583381045,-0.20500000000000002,0.21500000010240003,-0.39999999999999997
55.14838733090092,49.98044159033806,-0.25,0.23500000002048005,-0.44999999999999996
55.17274841137401,49.972905825068075,-0.3,0.25500000000409606,-0.49999999999999994
55.19854674786641,49.96338238901646,-0.35363138762457585,0.27500000000081926,-0.5363138762457584
55.22564310960709,49.95171889123839,-0.4064736921787853,0.2950000000001639,-0.5284230455420945
55.25388297163144,49.937763240309614,-0.45898293895637887,0.31500000000003286,-0.5250924677759352
55.28309561507098,49.9213659398222,-0.5114837644882803,0.3350000000000066,-0.5250082553190135
55.3130988136689,49.90239074354144,-0.5639309127337582,0.35500000000000137,-0.5244714824547797
55.343699367511086,49.88071457910786,-0.6163137394205707,0.37500000000000033,-0.5238282668681254
55.37469352287928,49.856227596177895,-0.6686453562661373,0.39500000000000013,-0.5233161684556665
55.40586791975671,49.828834038918416,-0.7209328635157826,0.4150000000000001,-0.5228750724964529
55.43700055713122,49.79845297754612,-0.7731807447995283,0.4350000000000001,-0.5224788128374567
55.467861756313084,49.76501891729228,-0.825393166116116,0.4550000000000001,-0.5221242131658771
55.49821517193531,49.72848235806642,-0.8775737447439018,0.47500000000000014,-0.5218057862778583
55.527818843552296,49.6888102945104,-0.929725540394583,0.49500000000000016,-0.5215179565068115
55.556426279115065,49.64598664881643,-0.981851188918807,0.5150000000000001,-0.5212564852422396
55.58378756707657,49.60001263527522,-1.033952982960768,0.5350000000000001,-0.5210179404196105
55.60965051338099,49.550907055058154,-1.0860329265649538,0.5550000000000002,-0.5207994360418557
55.6337617989849,49.49870651955777,-1.1380927813570914,0.5750000000000002,-0.520598547921376
55.655868153537575,49.443465600952166,-1.1901341043164024,0.5950000000000002,-0.52041322959311
55.675717540803326,49.385256908945095,-1.2421582782790666,0.6150000000000002,-0.5202417396266412
55.69306035133212,49.32417109289127,-1.294166536943848,0.6350000000000002,-0.520082586647815
55.707650597832114,49.260316768784996,-1.3461599855640571,0.6550000000000002,-0.5199344862020909
55.719247108664625,49.19382037086367,-1.3981396181733456,0.6750000000000003,-0.5197963260928841
55.72761471486466,49.124825927852065,-1.4501063320174128,0.6950000000000003,-0.5196671384406724
55.73252542608851,49.0534947641487,-1.5020609397195046,0.7150000000000003,-0.5195460770209177
55.733759590905045,48.980005126530834,-1.5540041795935782,0.7350000000000003,-0.519432398740736
55.73110703687864,48.90455173722898,-1.6059367244333618,0.7550000000000003,-0.5193254483978366
55.72436818593913,48.82734527449421,-1.6578591890397367,0.7750000000000004,-0.5192246460637496
55.71335514059794,48.74861178205095,-1.7097721366976488,0.7950000000000004,-0.5191294765791201
55.697892736648974,48.66859200909377,-1.7616760847736341,0.8150000000000004,-0.5190394807598533
55.67781955808784,48.58754068274773,-1.813571509573412,0.8350000000000004,-0.5189542479977791
55.652988910093846,48.50572571516723,-1.8654588505738434,0.8550000000000004,-0.518873410004315
55.623269746044336,48.423427347697405,-1.917338514123526,0.8750000000000004,-0.5187966354968253
55.588547544671364,48.34093723476371,-1.9692108766900795,0.8950000000000005,-0.5187236256655358
55.54872513362491,48.25855747038891,-2.021076287719156,0.9150000000000005,-0.5186541102907654
55.50372345587508,48.176599560461305,-2.072935072159582,0.9350000000000005,-0.5185878444042612
55.45371787404101,48.09523807211801,-2.1218892471126582,0.9550000000000005,-0.4895417495307615
55.398761510702045,48.01470206694917,-2.169600375470569,0.9750000000000005,-0.47711128357910687
55.33902800708426,47.93512720568291,-2.2147184017762536,0.9950000000000006,-0.45118026305684905
55.27458640473012,47.85670826737059,-2.2586658718778283,1.0150000000000006,-0.43947470101574576
55.20551559377007,47.7796273159408,-2.301442262404135,1.0350000000000006,-0.427763905263069
55.13186024294875,47.704094943441405,-2.343613544498838,1.0550000000000006,-0.4217128209470292
55.05377785923528,47.63020724924525,-2.3837895588134823,1.0750000000000006,-0.4017601431464417
54.971374960930454,47.55809613809749,-2.4227037184085534,1.0950000000000006,-0.38914159595071074
54.8847586361142,47.487883160128135,-2.4604091971642172,1.1150000000000007,-0.3770547875566405
54.79404352525588,47.41967012133083,-2.49684604207049,1.1350000000000007,-0.3643684490627281
54.69934625429154,47.3535439020838,-2.5320148229732697,1.1550000000000007,-0.35168780902780017
54.600784141687235,47.289577035981296,-2.56592034915026,1.1750000000000007,-0.3390552617699032
54.498474597976,47.227827483225035,-2.598562450142255,1.1950000000000007,-0.32642100991994993
54.392534251354896,47.168338888034015,-2.629940982277427,1.2150000000000007,-0.313785321351721
54.28305187276646,47.11119119535428,-2.660515481441502,1.2350000000000008,-0.3057449916407522
54.17011418731189,47.056461594550285,-2.690340782491137,1.2550000000000008,-0.2982530104963515
54.05381363162731,47.00420807077,-2.7193232604332027,1.2750000000000008,-0.28982477942065343
53.93416988498084,46.95465381879909,-2.7489207570868683,1.2950000000000008,-0.2959749665366546
53.811290310549175,46.90782583371011,-2.7774948882364026,1.3150000000000008,-0.28574131149534004
53.68528172515205,46.86373403848451,-2.80499708764483,1.3350000000000009,-0.2750219940842735
53.55725716069695,46.822713995270654,-2.8315200156418605,1.3443560930491936,-0.26522927997030527
53.42773256908891,46.78482490018785,-2.8570082991921026,1.3495259670499906,-0.2548828355024202
53.29744829329146,46.75037212083718,-2.8830673413698746,1.3476270450333099,-0.26059042177772046
53.16585088975617,46.7190162035204,-2.9076826262358892,1.3528144798162878,-0.24615284866014456
53.032620500482196,46.69050597761245,-2.9307802396929366,1.3624672329056646,-0.23097613457047086
52.89859668020711,46.66508055527184,-2.954112321775293,1.3641420931239507,-0.2333208208235646
52.76347942304058,46.64249362353614,-2.9759587513607446,1.3699212630454776,-0.2184642958545169
52.627045189357645,46.62253799134004,-2.996356937043526,1.3788592160549156,-0.20398185682781234
52.49012018872978,46.605396127668584,-3.0170489841291497,1.3799383785905195,-0.2069204708562363
52.35230617176472,46.59081885687412,-3.036209558155467,1.3858282756482556,-0.19160574026317256
52.21411400967047,46.57890684409447,-3.0556062969576003,1.3870461316317406,-0.1939673880213329
52.07505245112942,46.569408318094354,-3.073394112453239,1.3938557694409868,-0.1778781549563858
51.9356772552333,46.56240428303297,-3.0913817964941686,1.3955107215002944,-0.1798768404092939
51.795525292004854,46.55766056616258,-3.107758617217219,1.4023222042930672,-0.1637682072305041
51.65516072469824,46.55523927034165,-3.124344314164957,1.4038544949041496,-0.16585696947737955
51.51409360746086,46.55491696674644,-3.1393079040272442,1.410674854290434,-0.14963589862287424
51.372879881865096,46.556736085164,-3.154473963777251,1.4122544207207062,-0.15166059750006788
51.23101328501019,46.560483618424435,-3.1680024077714464,1.419160854474559,-0.1352844399419499
51.08905015313177,46.56618454066017,-3.1817288537331065,1.420775539171025,-0.13726445961660205
50.94647076461351,46.573635668779616,-3.1938046608195485,1.4277395189772464,-0.12075807086442067
50.80382980474622,46.58284615566232,-3.206074258264669,1.429380162884533,-0.1226959744512014
50.66145938851106,46.59381738379913,-3.2185018052396837,1.4279251824169008,-0.12427546975014718
50.51846084979259,46.60636660911139,-3.229126119795295,1.4354812827604486,-0.10624314555611142
50.37535152859752,46.620483139600466,-3.2399161621376993,1.4380387423836003,-0.10790042342404117
50.23252561751468,46.63615137968562,-3.2508574013638376,1.4368275687781127,-0.10941239226138247
50.08910095257631,46.653211197239365,-3.259982600646195,1.4443570156873384,-0.09125199282357456
49.945596013508975,46.671635273993765,-3.269280508766627,1.4468280527060058,-0.09297908120431808
49.802396290169455,46.69139799245637,-3.2787344313824884,1.4455699846616914,-0.09453922615861433
49.65949038659081,46.712501393052165,-3.288206424372782,1.4445570530212755,-0.09471992990293664
49.51590648660986,46.734822663001744,-3.295816204761672,1.453085524871187,-0.07609780388890074
49.37222230870354,46.75830551383228,-3.3035941971466607,1.455904779295101,-0.07777992384988727
49.22886267377206,46.782905893600024,-3.311536552125046,1.454550226441278,-0.0794235497838511
49.0858125776709,46.80862657966176,-3.319493749521896,1.453440184047466,-0.07957197396850116
48.942077683929426,46.83537349259239,-3.3255733457614944,1.4620231540639268,-0.060795962395983505
48.798233581877106,46.86307223748381,-3.3318250749240836,1.46486675721033,-0.06251729162588993
48.65470440609765,46.8916670103727,-3.33824406846288,1.4634987303204863,-0.06418993538796015
48.510983152285085,46.921111458927996,-3.3436683284641315,1.4670642231402802,-0.05424260001251719
48.367392289376106,46.9513837558647,-3.3493732255514566,1.4674722441248753,-0.057048970873251316
48.22415433059316,46.98247423539712,-3.355331949156388,1.4657329481819523,-0.059587236049315165
48.08062145051191,47.01435295229284,-3.360145552316042,1.470304058871301,-0.04813603159653867
47.93722517965987,47.04698649580651,-3.365357571781483,1.4706270314573755,-0.05212019465441084
47.79425037821609,47.08036213975149,-3.3709231322354936,1.4681868905772968,-0.05565560454010599
47.650912833278795,47.11446262257294,-3.375154237561867,1.4733802875465538,-0.04231105326373292
47.50773384271413,47.14924777462086,-3.3799238838239054,1.4734391789996728,-0.04769646262038388
47.36412686028663,47.184646006356104,-3.3832686572195114,1.479053758722559,-0.03344773395606157
47.22066672320004,47.220594278984706,-3.387117330981377,1.4789553488149991,-0.0384867376186552
47.07779936851115,47.25708525896727,-3.3916646393587015,1.4745396792181635,-0.04547308377324678
46.93443640316639,47.294137717894856,-3.3945102753381113,1.4807371321414011,-0.028456359794096917
