x,y,yaw,linear_velocity,angular_velocity
10,20,0.0,0.0,0.0
10,20,0.0,0.0,0.0
10.0016,20.0,0.0,0.016000000000000004,0.0
10.005119956000092,19.999982400073332,-0.005000000000000001,0.03520000000000001,-0.05
10.010623336811703,19.999899843169295,-0.015000000000000003,0.05504000000000001,-0.1
10.018120761704846,19.999674852921377,-0.030000000000000006,0.07500800000000002,-0.15000000000000002
10.027613322590144,19.99929494784831,-0.04000000000000001,0.09500160000000002,-0.10000000000000002
10.0391017127725,19.998777621047363,-0.04500000000000001,0.11500032000000002,-0.05000000000000002
10.052588052722466,19.99817032576995,-0.04500000000000001,0.13500006400000003,-1.3877787807814457e-17
10.068075655654688,19.997550491038872,-0.040000000000000015,0.15500001280000003,0.04999999999999999
10.08556778150118,19.997025569777648,-0.030000000000000013,0.17500000256000003,0.09999999999999999
10.105065587843507,19.996733080745507,-0.015000000000000013,0.19500000051200003,0.15
10.126565319104307,19.996840580297643,0.0049999999999999906,0.21500000010240003,0.2
10.150054744899455,19.997545474552464,0.029999999999999992,0.23500000002048005,0.25
10.175508858668211,19.999074556717716,0.05999999999999999,0.25500000000409606,0.3
10.202884858219061,20.001683128855174,0.09499999999999999,0.27500000000081926,0.35
10.232116447489611,20.005653543029894,0.13499999999999998,0.2950000000001639,0.39999999999999997
10.26310752381244,20.01129297459281,0.18,0.31500000000003286,0.44999999999999996
10.29572534804512,20.018930221631237,0.22999999999999998,0.3350000000000066,0.49999999999999994
10.329818388471102,20.028825401999097,0.2824792309102845,0.35500000000000137,0.5247923091028451
10.365243163977336,20.041127242525334,0.33423762617363495,0.37500000000000033,0.5175839526335047
10.40186281763404,20.05593436804189,0.38425000514066904,0.39500000000000013,0.5001237896703408
10.439547777868304,20.073315213019676,0.43214056001653806,0.4150000000000001,0.47890554875868996
10.478168225592961,20.093332980566206,0.4781963132706242,0.4350000000000001,0.4605575325408609
10.51758571566521,20.116059869407493,0.5230123590683043,0.4550000000000001,0.4481604579768021
10.557672992795792,20.141540454413647,0.5662052514871138,0.47500000000000014,0.431928924188094
10.59830195258185,20.169816550797393,0.6080088341222825,0.49500000000000016,0.4180358263516865
10.639378354360229,20.20088066541444,0.6474904519304615,0.5150000000000001,0.39481617808179037
10.68078148383438,20.234763269649456,0.6858353547524562,0.5350000000000001,0.3834490282199461
10.722388212753676,20.271493776161567,0.7232318241807756,0.5550000000000002,0.37396469428319423
10.764114720979613,20.31105573404121,0.7587764410886599,0.5750000000000002,0.3554461690788436
10.805843603590393,20.353469768935994,0.7935407042334308,0.5950000000000002,0.34764263144770824
10.847519692949778,20.39869535434634,0.826220439212894,0.6150000000000002,0.3267973497946324
10.88906896625657,20.446715224063755,0.8575142407588464,0.6350000000000002,0.3129380154595245
10.930377245246047,20.49754706533404,0.8883919945241914,0.6550000000000002,0.3087775376534492
10.971398285076724,20.55115232898613,0.9176110122129189,0.6750000000000003,0.29219017688727483
11.01206301042637,20.607513930384936,0.9457880786456391,0.6950000000000003,0.2817706643272019
11.052257146005017,20.666646674825603,0.9738062261095243,0.7150000000000003,0.2801814746388518
11.091939159111526,20.72851417708499,1.0004883194908925,0.7350000000000003,0.2668209338136822
11.131041895044342,20.79309920663959,1.0263821686368426,0.7550000000000003,0.25893849145950093
11.16954720646787,20.86035685298688,1.0508394340889513,0.7750000000000004,0.24457265452108612
11.207415867095797,20.93025831607777,1.0743142004955157,0.7950000000000004,0.23474766406564343
11.244580430308373,21.00279137916777,1.0972930497521034,0.8150000000000004,0.2297884925658775
11.281023777765261,21.077918820400228,1.1191501102968449,0.8350000000000004,0.21857060544741416
11.316706103537276,21.15561709340227,1.140283220552752,0.8550000000000004,0.21133110255907103
11.35155775592654,21.235876749056516,1.1611285701020382,0.8750000000000004,0.20845349549286246
11.385560503819972,21.318666018504288,1.1810876290769385,0.8950000000000005,0.19959058974900426
11.418672598209078,21.403964548416397,1.2005116674565404,0.9150000000000005,0.19424038379601827
11.450949200832428,21.491716875582657,1.2183398624702058,0.9350000000000005,0.1782819501366541
11.482367391913106,21.581900839064076,1.2355664131082944,0.9550000000000005,0.17226550638088678
11.512879809074041,21.67450344377365,1.2525011051295596,0.9750000000000005,0.16934692021265255
11.542398628908403,21.769523911440285,1.2695909248769661,0.9950000000000006,0.1708981974740658
11.570899214074883,21.866940371266992,1.2861750942573533,1.0150000000000006,0.16584169380387243
11.598477753111364,21.966698449559495,1.3010786674423618,1.0350000000000006,0.14903573185008392
11.62509119024209,22.068786524103434,1.3157811779466886,1.0550000000000006,0.14702510504326785
11.650655298151499,22.173202645400846,1.3306902567305645,1.0750000000000006,0.14909078783876006
11.675259984360963,22.279902502085537,1.3441608351218022,1.0950000000000006,0.13470578391237584
11.698857339666404,22.388876878994004,1.3575482915025594,1.1150000000000007,0.13387456380757196
11.721519881562333,22.500091352848873,1.3697752271843642,1.1350000000000007,0.12226935681804808
11.743160609699977,22.61354587627422,1.3823167537184236,1.1550000000000007,0.12541526534059474
11.763727462957059,22.729231893351056,1.3948529288239562,1.1750000000000007,0.12536175105532726
11.783287127831024,22.847120270683252,1.4063773169313236,1.1950000000000007,0.11524388107367345
11.80190162242248,22.967185880210312,1.4169848490857755,1.2150000000000007,0.10607532154451942
11.819486077082729,23.089427595489106,1.427926536622605,1.2350000000000008,0.10941687536829513
11.836078413311357,23.21382592497337,1.438198255776492,1.2550000000000008,0.10271719153887009
11.851520303980205,23.340387364648223,1.4493853999832138,1.2750000000000008,0.11187144206721658
11.86590680360285,23.469085766458843,1.4594738773210107,1.2950000000000008,0.10088477337796889
11.879256022917419,23.59990643892192,1.469106180581999,1.3150000000000008,0.09632303260988277
11.89137289825704,23.732855419106066,1.4799081345151432,1.3350000000000009,0.10801953933144316
11.902342438498765,23.867910664050072,1.489751619138624,1.3550000000000009,0.09843484623480625
11.912168434478819,24.005059123038862,1.4992735742881866,1.3750000000000009,0.09521955149562603
11.920849757828561,24.144288734202927,1.5085243796855756,1.395000000000001,0.09250805397388907
11.928459849095448,24.285583944705298,1.5169888024601597,1.415000000000001,0.0846442277458411
11.934980251739914,24.428935730007588,1.525342330633,1.435000000000001,0.08353528172840491
11.940376662126758,24.57402143998166,1.5336188272820044,1.4518603405198365,0.08276496649004221
11.944692572908915,24.719763192483963,1.5411915652717898,1.4580564292345657,0.07572737989785422
11.947893410137649,24.86542978241054,1.548826139872285,1.457017528370955,0.0763457460049511
11.949969128327206,25.01093077913815,1.5565312878093422,1.4551580207912114,0.07705147937057243
11.95103608430743,25.156745643885916,1.5634792611405115,1.4581876825866242,0.06947973331169204
11.951071179743401,25.302662275936143,1.5705558097626677,1.4591663627075293,0.07076548622156312
11.950054949908912,25.448490914663132,1.577764871476686,1.458321795628224,0.07209061714018443
11.948106433154521,25.59465287151677,1.5841267540663577,1.4617494432640352,0.0636188258967163
11.945195682732798,25.740853653802308,1.5907029639617234,1.4622975486856242,0.06576209895365641
11.941297069530606,25.88688761683518,1.5974866070844937,1.4608599366121948,0.06783643122770387
11.936536268171988,26.033278470244117,1.6033060357634668,1.4646824635863382,0.05819428678973014
11.93087662598871,26.179674330238992,1.6094369352486586,1.4650521961105059,0.06130899485191747
11.924523303017322,26.326721630790274,1.6139754535109074,1.4718448733544682,0.04538518262248843
11.917371451791618,26.473554830779513,1.6194651807917324,1.4700727055161193,0.05489727280824889
11.909604533641092,26.620836807333337,1.623482544309277,1.4748662866564493,0.04017363517544561
11.901210631270917,26.768228321353522,1.627684577688431,1.4763033564333239,0.04202033379153895
11.892059317710554,26.91498164056506,1.6330741637634094,1.470383733570374,0.053895860749783975
11.882339278797806,27.062257213880553,1.6366997376634904,1.4759598115081765,0.03625573900081049
11.872031605323675,27.20971401819479,1.6405858040138905,1.4781663394563034,0.03886066350400154
11.861201991488315,27.35731052912249,1.6440381816052747,1.4799327881310413,0.034523775913842196
11.849865528286161,27.50491742293441,1.6474475730351261,1.4804158368086078,0.03409391429851495
11.837989004845895,27.65230489391698,1.6512028740552607,1.4786520351882801,0.037553010201345355
11.82562125708719,27.79981124584703,1.6544461980072125,1.4802393402532945,0.03243323951951886
11.812770097430695,27.94739089904072,1.6576567010027334,1.4813813263736502,0.032105029955210064
11.799397602274729,28.094731962821907,1.6613071328766986,1.4794665492287449,0.03650431873965203
11.785559985413611,28.242216381745962,1.6643467231043956,1.4813214865707387,0.0303959022769701
11.771265325163489,28.38977995809763,1.6673662043373993,1.482543300459095,0.030194812330037648
11.756468054508428,28.537045686868012,1.6709402729500056,1.4800727714916797,0.03574068612606279
11.741230117230844,28.684486918263534,1.6737799341138286,1.4822655446276636,0.02839661163823129
11.725559584058526,28.83202360877897,1.6766140707925994,1.4836657527271027,0.028341366787707184
11.709588356954029,28.980110223299377,1.6782316364939538,1.489453775561319,0.016175657013544082
11.693238264294282,29.127793746753312,1.6810576440116975,1.4858582916870502,0.028260075177438098
11.676499820024754,29.27517129115646,1.6838869923364508,1.483250353475973,0.028293483247532173
11.659488287085969,29.423184748756114,1.6852265755427989,1.4898783803898812,0.013395832063481931
11.642280959452133,29.571688461096432,1.686153258438287,1.4949730667525067,0.009266828954881115
11.624909406126514,29.720152816310755,1.6872749297714664,1.4947720774134479,0.011216713331795105
11.607359244699195,29.86836107209751,1.6886629988237236,1.4924374442326651,0.01388069052257207
11.58966135768237,30.016701888988248,1.6895406331812937,1.493928149566476,0.008776343575700276
11.571797985666059,30.165015467465427,1.6906622049979236,1.4938546656385072,0.01121571816629874
11.5537420446967,30.313118081919782,1.6921127098411732,1.4919920044190778,0.014505048432496335
11.535538185866123,30.46142741907187,1.6929279381159605,1.4942235429418071,0.008152282747873782
11.517170099769444,30.6097006519775,1.694048387268666,1.4940662027883003,0.01120449152705433
11.498605528181493,30.75770679249952,1.6955757570126875,1.4916588400323911,0.015273697440213637
11.479897393842771,30.905972386523693,1.69631287666758,1.4944122811920746,0.007371196548924739
11.461025843140577,31.054197377999202,1.6974319508897064,1.4942149619054266,0.011190742221264587
11.441951930517055,31.20209629815805,1.6990542511734255,1.4912378994286373,0.016223002837190973
11.42273934478112,31.350323359015302,1.6996936079221692,1.4946700311787804,0.006393567487437291
11.40336450793525,31.49850308137321,1.700811039301629,1.4944100649042502,0.011174313794598064
11.383780439508682,31.646282805950843,1.702550637995195,1.4907173686644153,0.017395986935659514
11.364063567322868,31.794476203636766,1.7030677446746578,1.4949929152504378,0.005171066794628719
11.344185914493092,31.94261372304538,1.7041833609351311,1.4946519908847897,0.011156162604732863
11.32409086720993,32.090259851559146,1.7060679291584855,1.4900734945101004,0.018845682233544166
11.303870011603507,32.238426365561246,1.7064322474285276,1.4953995744612827,0.003643182700420893
11.283490241442154,32.386525948153945,1.707546032446441,1.494952219837206,0.01113785017913406
11.263044815753585,32.53494932236555,1.7076855422972714,1.4982494266291249,0.0013950985083030307
11.242540534600069,32.6834017942152,1.708048104086794,1.4986180949092527,0.0036256178952263555
11.221911342897123,32.83134775169063,1.7093403879932996,1.4937727365178093,0.012922839065055532
11.20122072814026,32.97965659832528,1.7094119699366357,1.4974516863364058,0.000715819433361891
11.180462412078635,33.12807158619634,1.7097615381051814,1.4985965537956807,0.0034956816854570796
11.159560311443311,33.27589564823671,1.7112636203943747,1.492945113829845,0.015020822891933162
11.138600364194254,33.424155589841305,1.7112385839473243,1.4973419673968877,-0.0002503644705047301
11.117571519550983,33.57255748052507,1.7115611583146961,1.4988440034088566,0.0032257436737191145
11.096381340010696,33.72023515038868,1.713312933822427,1.491902070690133,0.017517755077310855
11.075152459042885,33.868347637215294,1.713156209730066,1.4962611450248042,-0.0015672409236092977
11.053845829089745,34.01670781536561,1.7134352295750643,1.4988233698723015,0.0027901984499812058
11.03250829791843,34.16515160015676,1.713559936499227,1.499694884955172,0.001247069241628251
11.011195268238154,34.313574354015664,1.713418151595942,1.4994518697581745,-0.001417849032851743
10.98984418830004,34.46184434991218,1.7138145267430331,1.497994001913046,0.003963751470911668
10.968458398786344,34.61015002390941,1.7140098686218261,1.4983966408430591,0.001953418787930106
10.947084141084561,34.75852717596734,1.7138656780929773,1.4990876607164088,-0.0014419052884894262
10.925654782673297,34.90673790917951,1.714388316082425,1.4975192433224216,0.005226379894475564
10.904180038278424,35.05498682282827,1.7146517092861986,1.4979621171732858,0.0026339320377374354
10.882716516769088,35.203332526750984,1.7144850355782044,1.4989039538245394,-0.0016667370799418563
10.861183923662953,35.351464340315054,1.7151463267438893,1.49688632686835,0.006612911656850091
10.839594582022944,35.49964361709991,1.7154757613492368,1.4974377362993592,0.0032943460534741306
10.818020026517694,35.64794292983692,1.7152626439667342,1.4986042707638911,-0.0021311738250265203
10.796359961289062,35.79598155211597,1.716079067795453,1.4961481247519182,0.008164238287187889
10.774630639110372,35.944086154060464,1.7164730503998356,1.4969013514417848,0.003939826043825766
10.75292540681844,36.092324180053815,1.7161846829131415,1.4981865524443607,-0.0028836748669405637
10.731115590954023,36.24025152745974,1.7171777531643877,1.4952647985756309,0.009930702512462242
10.709222426419014,36.38827471016419,1.717635396964401,1.496334630733075,0.004576438000132396
10.68716114771873,36.535867459553224,1.7191718098414697,1.4923243511416928,0.015364128770688193
10.664941660565804,36.68350144503733,1.7201790269221484,1.4929668207719888,0.010072170806786717
